a,b,c,d,out1,out2,out3,out4
9.0,-0.3,0.0,-0.5,1087.5,1092.5,1089.5,1090.5
9.0,-0.3,0.0,-0.4,1087.7,1092.3,1089.3,1090.7
9.0,-0.3,0.0,-0.3,1087.9,1092.1,1089.1,1090.9
9.0,-0.3,0.0,-0.19999999999999996,1088.1,1091.9,1088.9,1091.1
9.0,-0.3,0.0,-0.09999999999999998,1088.3,1091.7,1088.7,1091.3
9.0,-0.3,0.0,0.0,1088.5,1091.5,1088.5,1091.5
9.0,-0.3,0.0,0.10000000000000009,1088.7,1091.3,1088.3,1091.7
9.0,-0.3,0.0,0.20000000000000007,1088.9,1091.1,1088.1,1091.9
9.0,-0.3,0.0,0.30000000000000004,1089.1,1090.9,1087.9,1092.1
9.0,-0.3,0.0,0.4,1089.3,1090.7,1087.7,1092.3
9.0,-0.3,0.0,0.5,1089.5,1090.5,1087.5,1092.5
9.0,-0.3,0.10000000000000009,-0.5,1087.2,1092.8,1089.8,1090.2
9.0,-0.3,0.10000000000000009,-0.4,1087.4,1092.6,1089.6,1090.4
9.0,-0.3,0.10000000000000009,-0.3,1087.6000000000001,1092.3999999999999,1089.3999999999999,1090.6000000000001
9.0,-0.3,0.10000000000000009,-0.19999999999999996,1087.8,1092.2,1089.2,1090.8
9.0,-0.3,0.10000000000000009,-0.09999999999999998,1088.0,1092.0,1089.0,1091.0
9.0,-0.3,0.10000000000000009,0.0,1088.2,1091.8,1088.8,1091.2
9.0,-0.3,0.10000000000000009,0.10000000000000009,1088.4,1091.6,1088.6,1091.4
9.0,-0.3,0.10000000000000009,0.20000000000000007,1088.6000000000001,1091.3999999999999,1088.3999999999999,1091.6000000000001
9.0,-0.3,0.10000000000000009,0.30000000000000004,1088.8,1091.2,1088.2,1091.8
9.0,-0.3,0.10000000000000009,0.4,1089.0,1091.0,1088.0,1092.0
9.0,-0.3,0.10000000000000009,0.5,1089.2,1090.8,1087.8,1092.2
9.0,-0.3,0.20000000000000007,-0.5,1086.9,1093.1,1090.1,1089.9
9.0,-0.3,0.20000000000000007,-0.4,1087.1000000000001,1092.8999999999999,1089.8999999999999,1090.1000000000001
9.0,-0.3,0.20000000000000007,-0.3,1087.3000000000002,1092.6999999999998,1089.6999999999998,1090.3000000000002
9.0,-0.3,0.20000000000000007,-0.19999999999999996,1087.5,1092.5,1089.5,1090.5
9.0,-0.3,0.20000000000000007,-0.09999999999999998,1087.7,1092.3,1089.3,1090.7
9.0,-0.3,0.20000000000000007,0.0,1087.9,1092.1,1089.1,1090.9
9.0,-0.3,0.20000000000000007,0.10000000000000009,1088.1000000000001,1091.8999999999999,1088.8999999999999,1091.1000000000001
9.0,-0.3,0.20000000000000007,0.20000000000000007,1088.3000000000002,1091.6999999999998,1088.6999999999998,1091.3000000000002
9.0,-0.3,0.20000000000000007,0.30000000000000004,1088.5,1091.5,1088.5,1091.5
9.0,-0.3,0.20000000000000007,0.4,1088.7,1091.3,1088.3,1091.7
9.0,-0.3,0.20000000000000007,0.5,1088.9,1091.1,1088.1,1091.9
9.0,-0.3,0.30000000000000004,-0.5,1086.6,1093.4,1090.4,1089.6
9.0,-0.3,0.30000000000000004,-0.4,1086.8,1093.2,1090.2,1089.8
9.0,-0.3,0.30000000000000004,-0.3,1087.0,1093.0,1090.0,1090.0
9.0,-0.3,0.30000000000000004,-0.19999999999999996,1087.1999999999998,1092.8000000000002,1089.8000000000002,1090.1999999999998
9.0,-0.3,0.30000000000000004,-0.09999999999999998,1087.3999999999999,1092.6000000000001,1089.6000000000001,1090.3999999999999
9.0,-0.3,0.30000000000000004,0.0,1087.6,1092.4,1089.4,1090.6
9.0,-0.3,0.30000000000000004,0.10000000000000009,1087.8,1092.2,1089.2,1090.8
9.0,-0.3,0.30000000000000004,0.20000000000000007,1088.0,1092.0,1089.0,1091.0
9.0,-0.3,0.30000000000000004,0.30000000000000004,1088.1999999999998,1091.8000000000002,1088.8000000000002,1091.1999999999998
9.0,-0.3,0.30000000000000004,0.4,1088.3999999999999,1091.6000000000001,1088.6000000000001,1091.3999999999999
9.0,-0.3,0.30000000000000004,0.5,1088.6,1091.4,1088.4,1091.6
9.0,-0.3,0.4,-0.5,1086.3,1093.7,1090.7,1089.3
9.0,-0.3,0.4,-0.4,1086.5,1093.5,1090.5,1089.5
9.0,-0.3,0.4,-0.3,1086.7,1093.3,1090.3,1089.7
9.0,-0.3,0.4,-0.19999999999999996,1086.8999999999999,1093.1000000000001,1090.1000000000001,1089.8999999999999
9.0,-0.3,0.4,-0.09999999999999998,1087.1,1092.9,1089.9,1090.1
9.0,-0.3,0.4,0.0,1087.3,1092.7,1089.7,1090.3
9.0,-0.3,0.4,0.10000000000000009,1087.5,1092.5,1089.5,1090.5
9.0,-0.3,0.4,0.20000000000000007,1087.7,1092.3,1089.3,1090.7
9.0,-0.3,0.4,0.30000000000000004,1087.8999999999999,1092.1000000000001,1089.1000000000001,1090.8999999999999
9.0,-0.3,0.4,0.4,1088.1,1091.9,1088.9,1091.1
9.0,-0.3,0.4,0.5,1088.3,1091.7,1088.7,1091.3
9.0,-0.3,0.5,-0.5,1086.0,1094.0,1091.0,1089.0
9.0,-0.3,0.5,-0.4,1086.2,1093.8,1090.8,1089.2
9.0,-0.3,0.5,-0.3,1086.4,1093.6,1090.6,1089.4
9.0,-0.3,0.5,-0.19999999999999996,1086.6,1093.4,1090.4,1089.6
9.0,-0.3,0.5,-0.09999999999999998,1086.8,1093.2,1090.2,1089.8
9.0,-0.3,0.5,0.0,1087.0,1093.0,1090.0,1090.0
9.0,-0.3,0.5,0.10000000000000009,1087.2,1092.8,1089.8,1090.2
9.0,-0.3,0.5,0.20000000000000007,1087.4,1092.6,1089.6,1090.4
9.0,-0.3,0.5,0.30000000000000004,1087.6,1092.4,1089.4,1090.6
9.0,-0.3,0.5,0.4,1087.8,1092.2,1089.2,1090.8
9.0,-0.3,0.5,0.5,1088.0,1092.0,1089.0,1091.0
9.0,-0.19999999999999996,-0.5,-0.5,1089.5,1090.5,1088.5,1091.5
9.0,-0.19999999999999996,-0.5,-0.4,1089.7,1090.3,1088.3,1091.7
9.0,-0.19999999999999996,-0.5,-0.3,1089.9,1090.1,1088.1,1091.9
9.0,-0.19999999999999996,-0.5,-0.19999999999999996,1090.1,1089.9,1087.9,1092.1
9.0,-0.19999999999999996,-0.5,-0.09999999999999998,1090.3,1089.7,1087.7,1092.3
9.0,-0.19999999999999996,-0.5,0.0,1090.5,1089.5,1087.5,1092.5
9.0,-0.19999999999999996,-0.5,0.10000000000000009,1090.7,1089.3,1087.3,1092.7
9.0,-0.19999999999999996,-0.5,0.20000000000000007,1090.9,1089.1,1087.1,1092.9
9.0,-0.19999999999999996,-0.5,0.30000000000000004,1091.1,1088.9,1086.9,1093.1
9.0,-0.19999999999999996,-0.5,0.4,1091.3,1088.7,1086.7,1093.3
9.0,-0.19999999999999996,-0.5,0.5,1091.5,1088.5,1086.5,1093.5
9.0,-0.19999999999999996,-0.4,-0.5,1089.2,1090.8,1088.8,1091.2
9.0,-0.19999999999999996,-0.4,-0.4,1089.4,1090.6,1088.6,1091.4
9.0,-0.19999999999999996,-0.4,-0.3,1089.6000000000001,1090.3999999999999,1088.3999999999999,1091.6000000000001
9.0,-0.19999999999999996,-0.4,-0.19999999999999996,1089.8,1090.2,1088.2,1091.8
9.0,-0.19999999999999996,-0.4,-0.09999999999999998,1090.0,1090.0,1088.0,1092.0
9.0,-0.19999999999999996,-0.4,0.0,1090.2,1089.8,1087.8,1092.2
9.0,-0.19999999999999996,-0.4,0.10000000000000009,1090.4,1089.6,1087.6,1092.4
9.0,-0.19999999999999996,-0.4,0.20000000000000007,1090.6000000000001,1089.3999999999999,1087.3999999999999,1092.6000000000001
9.0,-0.19999999999999996,-0.4,0.30000000000000004,1090.8,1089.2,1087.2,1092.8
9.0,-0.19999999999999996,-0.4,0.4,1091.0,1089.0,1087.0,1093.0
9.0,-0.19999999999999996,-0.4,0.5,1091.2,1088.8,1086.8,1093.2
9.0,-0.19999999999999996,-0.3,-0.5,1088.9,1091.1,1089.1,1090.9
9.0,-0.19999999999999996,-0.3,-0.4,1089.1000000000001,1090.8999999999999,1088.8999999999999,1091.1000000000001
9.0,-0.19999999999999996,-0.3,-0.3,1089.3000000000002,1090.6999999999998,1088.6999999999998,1091.3000000000002
9.0,-0.19999999999999996,-0.3,-0.19999999999999996,1089.5,1090.5,1088.5,1091.5
9.0,-0.19999999999999996,-0.3,-0.09999999999999998,1089.7,1090.3,1088.3,1091.7
9.0,-0.19999999999999996,-0.3,0.0,1089.9,1090.1,1088.1,1091.9
9.0,-0.19999999999999996,-0.3,0.10000000000000009,1090.1000000000001,1089.8999999999999,1087.8999999999999,1092.1000000000001
9.0,-0.19999999999999996,-0.3,0.20000000000000007,1090.3000000000002,1089.6999999999998,1087.6999999999998,1092.3000000000002
9.0,-0.19999999999999996,-0.3,0.30000000000000004,1090.5,1089.5,1087.5,1092.5
9.0,-0.19999999999999996,-0.3,0.4,1090.7,1089.3,1087.3,1092.7
9.0,-0.19999999999999996,-0.3,0.5,1090.9,1089.1,1087.1,1092.9
9.0,-0.19999999999999996,-0.19999999999999996,-0.5,1088.6,1091.4,1089.4,1090.6
9.0,-0.19999999999999996,-0.19999999999999996,-0.4,1088.8,1091.2,1089.2,1090.8
9.0,-0.19999999999999996,-0.19999999999999996,-0.3,1089.0,1091.0,1089.0,1091.0
9.0,-0.19999999999999996,-0.19999999999999996,-0.19999999999999996,1089.1999999999998,1090.8000000000002,1088.8000000000002,1091.1999999999998
9.0,-0.19999999999999996,-0.19999999999999996,-0.09999999999999998,1089.3999999999999,1090.6000000000001,1088.6000000000001,1091.3999999999999
9.0,-0.19999999999999996,-0.19999999999999996,0.0,1089.6,1090.4,1088.4,1091.6
9.0,-0.19999999999999996,-0.19999999999999996,0.10000000000000009,1089.8,1090.2,1088.2,1091.8
9.0,-0.19999999999999996,-0.19999999999999996,0.20000000000000007,1090.0,1090.0,1088.0,1092.0
9.0,-0.19999999999999996,-0.19999999999999996,0.30000000000000004,1090.1999999999998,1089.8000000000002,1087.8000000000002,1092.1999999999998
9.0,-0.19999999999999996,-0.19999999999999996,0.4,1090.3999999999999,1089.6000000000001,1087.6000000000001,1092.3999999999999
9.0,-0.19999999999999996,-0.19999999999999996,0.5,1090.6,1089.4,1087.4,1092.6
9.0,-0.19999999999999996,-0.09999999999999998,-0.5,1088.3,1091.7,1089.7,1090.3
9.0,-0.19999999999999996,-0.09999999999999998,-0.4,1088.5,1091.5,1089.5,1090.5
9.0,-0.19999999999999996,-0.09999999999999998,-0.3,1088.7,1091.3,1089.3,1090.7
9.0,-0.19999999999999996,-0.09999999999999998,-0.19999999999999996,1088.8999999999999,1091.1000000000001,1089.1000000000001,1090.8999999999999
9.0,-0.19999999999999996,-0.09999999999999998,-0.09999999999999998,1089.1,1090.9,1088.9,1091.1
9.0,-0.19999999999999996,-0.09999999999999998,0.0,1089.3,1090.7,1088.7,1091.3
9.0,-0.19999999999999996,-0.09999999999999998,0.10000000000000009,1089.5,1090.5,1088.5,1091.5
9.0,-0.19999999999999996,-0.09999999999999998,0.20000000000000007,1089.7,1090.3,1088.3,1091.7
9.0,-0.19999999999999996,-0.09999999999999998,0.30000000000000004,1089.8999999999999,1090.1000000000001,1088.1000000000001,1091.8999999999999
9.0,-0.19999999999999996,-0.09999999999999998,0.4,1090.1,1089.9,1087.9,1092.1
9.0,-0.19999999999999996,-0.09999999999999998,0.5,1090.3,1089.7,1087.7,1092.3
9.0,-0.19999999999999996,0.0,-0.5,1088.0,1092.0,1090.0,1090.0
9.0,-0.19999999999999996,0.0,-0.4,1088.2,1091.8,1089.8,1090.2
9.0,-0.19999999999999996,0.0,-0.3,1088.4,1091.6,1089.6,1090.4
9.0,-0.19999999999999996,0.0,-0.19999999999999996,1088.6,1091.4,1089.4,1090.6
9.0,-0.19999999999999996,0.0,-0.09999999999999998,1088.8,1091.2,1089.2,1090.8
9.0,-0.19999999999999996,0.0,0.0,1089.0,1091.0,1089.0,1091.0
9.0,-0.19999999999999996,0.0,0.10000000000000009,1089.2,1090.8,1088.8,1091.2
9.0,-0.19999999999999996,0.0,0.20000000000000007,1089.4,1090.6,1088.6,1091.4
9.0,-0.19999999999999996,0.0,0.30000000000000004,1089.6,1090.4,1088.4,1091.6
9.0,-0.19999999999999996,0.0,0.4,1089.8,1090.2,1088.2,1091.8
9.0,-0.19999999999999996,0.0,0.5,1090.0,1090.0,1088.0,1092.0
9.0,-0.19999999999999996,0.10000000000000009,-0.5,1087.7,1092.3,1090.3,1089.7
9.0,-0.19999999999999996,0.10000000000000009,-0.4,1087.9,1092.1,1090.1,1089.9
9.0,-0.19999999999999996,0.10000000000000009,-0.3,1088.1000000000001,1091.8999999999999,1089.8999999999999,1090.1000000000001
9.0,-0.19999999999999996,0.10000000000000009,-0.19999999999999996,1088.3,1091.7,1089.7,1090.3
9.0,-0.19999999999999996,0.10000000000000009,-0.09999999999999998,1088.5,1091.5,1089.5,1090.5
9.0,-0.19999999999999996,0.10000000000000009,0.0,1088.7,1091.3,1089.3,1090.7
9.0,-0.19999999999999996,0.10000000000000009,0.10000000000000009,1088.9,1091.1,1089.1,1090.9
9.0,-0.19999999999999996,0.10000000000000009,0.20000000000000007,1089.1000000000001,1090.8999999999999,1088.8999999999999,1091.1000000000001
9.0,-0.19999999999999996,0.10000000000000009,0.30000000000000004,1089.3,1090.7,1088.7,1091.3
9.0,-0.19999999999999996,0.10000000000000009,0.4,1089.5,1090.5,1088.5,1091.5
9.0,-0.19999999999999996,0.10000000000000009,0.5,1089.7,1090.3,1088.3,1091.7
9.0,-0.19999999999999996,0.20000000000000007,-0.5,1087.4,1092.6,1090.6,1089.4
9.0,-0.19999999999999996,0.20000000000000007,-0.4,1087.6000000000001,1092.3999999999999,1090.3999999999999,1089.6000000000001
9.0,-0.19999999999999996,0.20000000000000007,-0.3,1087.8000000000002,1092.1999999999998,1090.1999999999998,1089.8000000000002
9.0,-0.19999999999999996,0.20000000000000007,-0.19999999999999996,1088.0,1092.0,1090.0,1090.0
9.0,-0.19999999999999996,0.20000000000000007,-0.09999999999999998,1088.2,1091.8,1089.8,1090.2
9.0,-0.19999999999999996,0.20000000000000007,0.0,1088.4,1091.6,1089.6,1090.4
9.0,-0.19999999999999996,0.20000000000000007,0.10000000000000009,1088.6000000000001,1091.3999999999999,1089.3999999999999,1090.6000000000001
9.0,-0.19999999999999996,0.20000000000000007,0.20000000000000007,1088.8000000000002,1091.1999999999998,1089.1999999999998,1090.8000000000002
9.0,-0.19999999999999996,0.20000000000000007,0.30000000000000004,1089.0,1091.0,1089.0,1091.0
9.0,-0.19999999999999996,0.20000000000000007,0.4,1089.2,1090.8,1088.8,1091.2
9.0,-0.19999999999999996,0.20000000000000007,0.5,1089.4,1090.6,1088.6,1091.4
9.0,-0.19999999999999996,0.30000000000000004,-0.5,1087.1,1092.9,1090.9,1089.1
9.0,-0.19999999999999996,0.30000000000000004,-0.4,1087.3,1092.7,1090.7,1089.3
9.0,-0.19999999999999996,0.30000000000000004,-0.3,1087.5,1092.5,1090.5,1089.5
9.0,-0.19999999999999996,0.30000000000000004,-0.19999999999999996,1087.6999999999998,1092.3000000000002,1090.3000000000002,1089.6999999999998
9.0,-0.19999999999999996,0.30000000000000004,-0.09999999999999998,1087.8999999999999,1092.1000000000001,1090.1000000000001,1089.8999999999999
9.0,-0.19999999999999996,0.30000000000000004,0.0,1088.1,1091.9,1089.9,1090.1
9.0,-0.19999999999999996,0.30000000000000004,0.10000000000000009,1088.3,1091.7,1089.7,1090.3
9.0,-0.19999999999999996,0.30000000000000004,0.20000000000000007,1088.5,1091.5,1089.5,1090.5
9.0,-0.19999999999999996,0.30000000000000004,0.30000000000000004,1088.6999999999998,1091.3000000000002,1089.3000000000002,1090.6999999999998
9.0,-0.19999999999999996,0.30000000000000004,0.4,1088.8999999999999,1091.1000000000001,1089.1000000000001,1090.8999999999999
9.0,-0.19999999999999996,0.30000000000000004,0.5,1089.1,1090.9,1088.9,1091.1
9.0,-0.19999999999999996,0.4,-0.5,1086.8,1093.2,1091.2,1088.8
9.0,-0.19999999999999996,0.4,-0.4,1087.0,1093.0,1091.0,1089.0
9.0,-0.19999999999999996,0.4,-0.3,1087.2,1092.8,1090.8,1089.2
9.0,-0.19999999999999996,0.4,-0.19999999999999996,1087.3999999999999,1092.6000000000001,1090.6000000000001,1089.3999999999999
9.0,-0.19999999999999996,0.4,-0.09999999999999998,1087.6,1092.4,1090.4,1089.6
9.0,-0.19999999999999996,0.4,0.0,1087.8,1092.2,1090.2,1089.8
9.0,-0.19999999999999996,0.4,0.10000000000000009,1088.0,1092.0,1090.0,1090.0
9.0,-0.19999999999999996,0.4,0.20000000000000007,1088.2,1091.8,1089.8,1090.2
9.0,-0.19999999999999996,0.4,0.30000000000000004,1088.3999999999999,1091.6000000000001,1089.6000000000001,1090.3999999999999
9.0,-0.19999999999999996,0.4,0.4,1088.6,1091.4,1089.4,1090.6
9.0,-0.19999999999999996,0.4,0.5,1088.8,1091.2,1089.2,1090.8
9.0,-0.19999999999999996,0.5,-0.5,1086.5,1093.5,1091.5,1088.5
9.0,-0.19999999999999996,0.5,-0.4,1086.7,1093.3,1091.3,1088.7
9.0,-0.19999999999999996,0.5,-0.3,1086.9,1093.1,1091.1,1088.9
9.0,-0.19999999999999996,0.5,-0.19999999999999996,1087.1,1092.9,1090.9,1089.1
9.0,-0.19999999999999996,0.5,-0.09999999999999998,1087.3,1092.7,1090.7,1089.3
9.0,-0.19999999999999996,0.5,0.0,1087.5,1092.5,1090.5,1089.5
9.0,-0.19999999999999996,0.5,0.10000000000000009,1087.7,1092.3,1090.3,1089.7
9.0,-0.19999999999999996,0.5,0.20000000000000007,1087.9,1092.1,1090.1,1089.9
9.0,-0.19999999999999996,0.5,0.30000000000000004,1088.1,1091.9,1089.9,1090.1
9.0,-0.19999999999999996,0.5,0.4,1088.3,1091.7,1089.7,1090.3
9.0,-0.19999999999999996,0.5,0.5,1088.5,1091.5,1089.5,1090.5
9.0,-0.09999999999999998,-0.5,-0.5,1090.0,1090.0,1089.0,1091.0
9.0,-0.09999999999999998,-0.5,-0.4,1090.2,1089.8,1088.8,1091.2
9.0,-0.09999999999999998,-0.5,-0.3,1090.4,1089.6,1088.6,1091.4
9.0,-0.09999999999999998,-0.5,-0.19999999999999996,1090.6,1089.4,1088.4,1091.6
9.0,-0.09999999999999998,-0.5,-0.09999999999999998,1090.8,1089.2,1088.2,1091.8
9.0,-0.09999999999999998,-0.5,0.0,1091.0,1089.0,1088.0,1092.0
9.0,-0.09999999999999998,-0.5,0.10000000000000009,1091.2,1088.8,1087.8,1092.2
9.0,-0.09999999999999998,-0.5,0.20000000000000007,1091.4,1088.6,1087.6,1092.4
9.0,-0.09999999999999998,-0.5,0.30000000000000004,1091.6,1088.4,1087.4,1092.6
9.0,-0.09999999999999998,-0.5,0.4,1091.8,1088.2,1087.2,1092.8
9.0,-0.09999999999999998,-0.5,0.5,1092.0,1088.0,1087.0,1093.0
9.0,-0.09999999999999998,-0.4,-0.5,1089.7,1090.3,1089.3,1090.7
9.0,-0.09999999999999998,-0.4,-0.4,1089.9,1090.1,1089.1,1090.9
9.0,-0.09999999999999998,-0.4,-0.3,1090.1000000000001,1089.8999999999999,1088.8999999999999,1091.1000000000001
9.0,-0.09999999999999998,-0.4,-0.19999999999999996,1090.3,1089.7,1088.7,1091.3
9.0,-0.09999999999999998,-0.4,-0.09999999999999998,1090.5,1089.5,1088.5,1091.5
9.0,-0.09999999999999998,-0.4,0.0,1090.7,1089.3,1088.3,1091.7
9.0,-0.09999999999999998,-0.4,0.10000000000000009,1090.9,1089.1,1088.1,1091.9
9.0,-0.09999999999999998,-0.4,0.20000000000000007,1091.1000000000001,1088.8999999999999,1087.8999999999999,1092.1000000000001
9.0,-0.09999999999999998,-0.4,0.30000000000000004,1091.3,1088.7,1087.7,1092.3
9.0,-0.09999999999999998,-0.4,0.4,1091.5,1088.5,1087.5,1092.5
9.0,-0.09999999999999998,-0.4,0.5,1091.7,1088.3,1087.3,1092.7
9.0,-0.09999999999999998,-0.3,-0.5,1089.4,1090.6,1089.6,1090.4
9.0,-0.09999999999999998,-0.3,-0.4,1089.6000000000001,1090.3999999999999,1089.3999999999999,1090.6000000000001
9.0,-0.09999999999999998,-0.3,-0.3,1089.8000000000002,1090.1999999999998,1089.1999999999998,1090.8000000000002
9.0,-0.09999999999999998,-0.3,-0.19999999999999996,1090.0,1090.0,1089.0,1091.0
9.0,-0.09999999999999998,-0.3,-0.09999999999999998,1090.2,1089.8,1088.8,1091.2
9.0,-0.09999999999999998,-0.3,0.0,1090.4,1089.6,1088.6,1091.4
9.0,-0.09999999999999998,-0.3,0.10000000000000009,1090.6000000000001,1089.3999999999999,1088.3999999999999,1091.6000000000001
9.0,-0.09999999999999998,-0.3,0.20000000000000007,1090.8000000000002,1089.1999999999998,1088.1999999999998,1091.8000000000002
9.0,-0.09999999999999998,-0.3,0.30000000000000004,1091.0,1089.0,1088.0,1092.0
9.0,-0.09999999999999998,-0.3,0.4,1091.2,1088.8,1087.8,1092.2
9.0,-0.09999999999999998,-0.3,0.5,1091.4,1088.6,1087.6,1092.4
9.0,-0.09999999999999998,-0.19999999999999996,-0.5,1089.1,1090.9,1089.9,1090.1
9.0,-0.09999999999999998,-0.19999999999999996,-0.4,1089.3,1090.7,1089.7,1090.3
9.0,-0.09999999999999998,-0.19999999999999996,-0.3,1089.5,1090.5,1089.5,1090.5
9.0,-0.09999999999999998,-0.19999999999999996,-0.19999999999999996,1089.6999999999998,1090.3000000000002,1089.3000000000002,1090.6999999999998
9.0,-0.09999999999999998,-0.19999999999999996,-0.09999999999999998,1089.8999999999999,1090.1000000000001,1089.1000000000001,1090.8999999999999
9.0,-0.09999999999999998,-0.19999999999999996,0.0,1090.1,1089.9,1088.9,1091.1
9.0,-0.09999999999999998,-0.19999999999999996,0.10000000000000009,1090.3,1089.7,1088.7,1091.3
9.0,-0.09999999999999998,-0.19999999999999996,0.20000000000000007,1090.5,1089.5,1088.5,1091.5
9.0,-0.09999999999999998,-0.19999999999999996,0.30000000000000004,1090.6999999999998,1089.3000000000002,1088.3000000000002,1091.6999999999998
9.0,-0.09999999999999998,-0.19999999999999996,0.4,1090.8999999999999,1089.1000000000001,1088.1000000000001,1091.8999999999999
9.0,-0.09999999999999998,-0.19999999999999996,0.5,1091.1,1088.9,1087.9,1092.1
9.0,-0.09999999999999998,-0.09999999999999998,-0.5,1088.8,1091.2,1090.2,1089.8
9.0,-0.09999999999999998,-0.09999999999999998,-0.4,1089.0,1091.0,1090.0,1090.0
9.0,-0.09999999999999998,-0.09999999999999998,-0.3,1089.2,1090.8,1089.8,1090.2
9.0,-0.09999999999999998,-0.09999999999999998,-0.19999999999999996,1089.3999999999999,1090.6000000000001,1089.6000000000001,1090.3999999999999
9.0,-0.09999999999999998,-0.09999999999999998,-0.09999999999999998,1089.6,1090.4,1089.4,1090.6
9.0,-0.09999999999999998,-0.09999999999999998,0.0,1089.8,1090.2,1089.2,1090.8
9.0,-0.09999999999999998,-0.09999999999999998,0.10000000000000009,1090.0,1090.0,1089.0,1091.0
9.0,-0.09999999999999998,-0.09999999999999998,0.20000000000000007,1090.2,1089.8,1088.8,1091.2
9.0,-0.09999999999999998,-0.09999999999999998,0.30000000000000004,1090.3999999999999,1089.6000000000001,1088.6000000000001,1091.3999999999999
9.0,-0.09999999999999998,-0.09999999999999998,0.4,1090.6,1089.4,1088.4,1091.6
9.0,-0.09999999999999998,-0.09999999999999998,0.5,1090.8,1089.2,1088.2,1091.8
9.0,-0.09999999999999998,0.0,-0.5,1088.5,1091.5,1090.5,1089.5
9.0,-0.09999999999999998,0.0,-0.4,1088.7,1091.3,1090.3,1089.7
9.0,-0.09999999999999998,0.0,-0.3,1088.9,1091.1,1090.1,1089.9
9.0,-0.09999999999999998,0.0,-0.19999999999999996,1089.1,1090.9,1089.9,1090.1
9.0,-0.09999999999999998,0.0,-0.09999999999999998,1089.3,1090.7,1089.7,1090.3
9.0,-0.09999999999999998,0.0,0.0,1089.5,1090.5,1089.5,1090.5
9.0,-0.09999999999999998,0.0,0.10000000000000009,1089.7,1090.3,1089.3,1090.7
9.0,-0.09999999999999998,0.0,0.20000000000000007,1089.9,1090.1,1089.1,1090.9
9.0,-0.09999999999999998,0.0,0.30000000000000004,1090.1,1089.9,1088.9,1091.1
9.0,-0.09999999999999998,0.0,0.4,1090.3,1089.7,1088.7,1091.3
9.0,-0.09999999999999998,0.0,0.5,1090.5,1089.5,1088.5,1091.5
9.0,-0.09999999999999998,0.10000000000000009,-0.5,1088.2,1091.8,1090.8,1089.2
9.0,-0.09999999999999998,0.10000000000000009,-0.4,1088.4,1091.6,1090.6,1089.4
9.0,-0.09999999999999998,0.10000000000000009,-0.3,1088.6000000000001,1091.3999999999999,1090.3999999999999,1089.6000000000001
9.0,-0.09999999999999998,0.10000000000000009,-0.19999999999999996,1088.8,1091.2,1090.2,1089.8
9.0,-0.09999999999999998,0.10000000000000009,-0.09999999999999998,1089.0,1091.0,1090.0,1090.0
9.0,-0.09999999999999998,0.10000000000000009,0.0,1089.2,1090.8,1089.8,1090.2
9.0,-0.09999999999999998,0.10000000000000009,0.10000000000000009,1089.4,1090.6,1089.6,1090.4
9.0,-0.09999999999999998,0.10000000000000009,0.20000000000000007,1089.6000000000001,1090.3999999999999,1089.3999999999999,1090.6000000000001
9.0,-0.09999999999999998,0.10000000000000009,0.30000000000000004,1089.8,1090.2,1089.2,1090.8
9.0,-0.09999999999999998,0.10000000000000009,0.4,1090.0,1090.0,1089.0,1091.0
9.0,-0.09999999999999998,0.10000000000000009,0.5,1090.2,1089.8,1088.8,1091.2
9.0,-0.09999999999999998,0.20000000000000007,-0.5,1087.9,1092.1,1091.1,1088.9
9.0,-0.09999999999999998,0.20000000000000007,-0.4,1088.1000000000001,1091.8999999999999,1090.8999999999999,1089.1000000000001
9.0,-0.09999999999999998,0.20000000000000007,-0.3,1088.3000000000002,1091.6999999999998,1090.6999999999998,1089.3000000000002
9.0,-0.09999999999999998,0.20000000000000007,-0.19999999999999996,1088.5,1091.5,1090.5,1089.5
9.0,-0.09999999999999998,0.20000000000000007,-0.09999999999999998,1088.7,1091.3,1090.3,1089.7
9.0,-0.09999999999999998,0.20000000000000007,0.0,1088.9,1091.1,1090.1,1089.9
9.0,-0.09999999999999998,0.20000000000000007,0.10000000000000009,1089.1000000000001,1090.8999999999999,1089.8999999999999,1090.1000000000001
9.0,-0.09999999999999998,0.20000000000000007,0.20000000000000007,1089.3000000000002,1090.6999999999998,1089.6999999999998,1090.3000000000002
9.0,-0.09999999999999998,0.20000000000000007,0.30000000000000004,1089.5,1090.5,1089.5,1090.5
9.0,-0.09999999999999998,0.20000000000000007,0.4,1089.7,1090.3,1089.3,1090.7
9.0,-0.09999999999999998,0.20000000000000007,0.5,1089.9,1090.1,1089.1,1090.9
9.0,-0.09999999999999998,0.30000000000000004,-0.5,1087.6,1092.4,1091.4,1088.6
9.0,-0.09999999999999998,0.30000000000000004,-0.4,1087.8,1092.2,1091.2,1088.8
9.0,-0.09999999999999998,0.30000000000000004,-0.3,1088.0,1092.0,1091.0,1089.0
9.0,-0.09999999999999998,0.30000000000000004,-0.19999999999999996,1088.1999999999998,1091.8000000000002,1090.8000000000002,1089.1999999999998
9.0,-0.09999999999999998,0.30000000000000004,-0.09999999999999998,1088.3999999999999,1091.6000000000001,1090.6000000000001,1089.3999999999999
9.0,-0.09999999999999998,0.30000000000000004,0.0,1088.6,1091.4,1090.4,1089.6
